id,activity_hour,step_total,total_intensity,average_intensity,calories,hour,day_of_week,time_of_day
4319703577,2016-03-31T06:00:00Z,0,0,0,61,6,Thu,Morning
4319703577,2016-03-31T07:00:00Z,0,0,0,61,7,Thu,Morning
4319703577,2016-03-31T08:00:00Z,662,18,0.3,108,8,Thu,Morning
4319703577,2016-03-31T09:00:00Z,83,4,0.066667,72,9,Thu,Morning
4319703577,2016-03-31T10:00:00Z,1019,22,0.366667,131,10,Thu,Morning
4319703577,2016-03-31T11:00:00Z,558,21,0.35,109,11,Thu,Morning
4319703577,2016-03-31T12:00:00Z,583,30,0.5,121,12,Thu,Afternoon
4319703577,2016-03-31T13:00:00Z,549,13,0.216667,99,13,Thu,Afternoon
4319703577,2016-03-31T14:00:00Z,36,2,0.033333,67,14,Thu,Afternoon
4319703577,2016-03-31T15:00:00Z,156,8,0.133333,79,15,Thu,Afternoon
4319703577,2016-03-31T16:00:00Z,17,2,0.033333,67,16,Thu,Afternoon
4319703577,2016-03-31T17:00:00Z,1191,45,0.75,151,17,Thu,Afternoon
4319703577,2016-03-31T18:00:00Z,515,21,0.35,101,18,Thu,Evening
4319703577,2016-03-31T19:00:00Z,1765,48,0.8,177,19,Thu,Evening
4319703577,2016-03-31T20:00:00Z,442,23,0.383333,107,20,Thu,Evening
4319703577,2016-03-31T21:00:00Z,111,11,0.183333,82,21,Thu,Evening
4319703577,2016-03-31T22:00:00Z,340,18,0.3,97,22,Thu,Night
4319703577,2016-03-31T23:00:00Z,117,7,0.116667,74,23,Thu,Night
4319703577,2016-04-01T00:00:00Z,0,0,0,61,0,Fri,Night
4319703577,2016-04-01T01:00:00Z,0,0,0,61,1,Fri,Night
4319703577,2016-04-01T02:00:00Z,0,0,0,61,2,Fri,Night
4319703577,2016-04-01T03:00:00Z,9,1,0.016667,63,3,Fri,Night
4319703577,2016-04-01T04:00:00Z,0,0,0,61,4,Fri,Night
4319703577,2016-04-01T05:00:00Z,607,13,0.216667,100,5,Fri,Night
4319703577,2016-04-01T06:00:00Z,99,5,0.083333,71,6,Fri,Morning
4319703577,2016-04-01T07:00:00Z,0,0,0,61,7,Fri,Morning
4319703577,2016-04-01T08:00:00Z,483,18,0.3,102,8,Fri,Morning
4319703577,2016-04-01T09:00:00Z,549,33,0.55,124,9,Fri,Morning
4319703577,2016-04-01T10:00:00Z,1774,59,0.983333,188,10,Fri,Morning
4319703577,2016-04-01T11:00:00Z,227,17,0.283333,91,11,Fri,Morning
4319703577,2016-04-01T12:00:00Z,462,20,0.333333,103,12,Fri,Afternoon
4319703577,2016-04-01T13:00:00Z,66,3,0.05,68,13,Fri,Afternoon
4319703577,2016-04-01T14:00:00Z,309,18,0.3,97,14,Fri,Afternoon
4319703577,2016-04-01T15:00:00Z,635,25,0.416667,115,15,Fri,Afternoon
4319703577,2016-04-01T16:00:00Z,55,5,0.083333,71,16,Fri,Afternoon
4319703577,2016-04-01T17:00:00Z,4,1,0.016667,64,17,Fri,Afternoon
4319703577,2016-04-01T18:00:00Z,354,12,0.2,89,18,Fri,Evening
4319703577,2016-04-01T19:00:00Z,2597,72,1.2,217,19,Fri,Evening
4319703577,2016-04-01T20:00:00Z,459,21,0.35,104,20,Fri,Evening
4319703577,2016-04-01T21:00:00Z,327,14,0.233333,93,21,Fri,Evening
4319703577,2016-04-01T22:00:00Z,327,13,0.216667,91,22,Fri,Night
4319703577,2016-04-01T23:00:00Z,0,0,0,61,23,Fri,Night
4319703577,2016-04-02T00:00:00Z,0,0,0,61,0,Sat,Night
4319703577,2016-04-02T01:00:00Z,0,0,0,61,1,Sat,Night
4319703577,2016-04-02T02:00:00Z,0,0,0,61,2,Sat,Night
4319703577,2016-04-02T03:00:00Z,7,1,0.016667,63,3,Sat,Night
4319703577,2016-04-02T04:00:00Z,0,0,0,61,4,Sat,Night
4319703577,2016-04-02T05:00:00Z,9,1,0.016667,63,5,Sat,Night
4319703577,2016-04-02T06:00:00Z,0,0,0,61,6,Sat,Morning
4319703577,2016-04-02T07:00:00Z,0,0,0,61,7,Sat,Morning
4319703577,2016-04-02T08:00:00Z,235,13,0.216667,86,8,Sat,Morning
4319703577,2016-04-02T09:00:00Z,0,0,0,62,9,Sat,Morning
4319703577,2016-04-02T10:00:00Z,894,24,0.4,125,10,Sat,Morning
4319703577,2016-04-02T11:00:00Z,75,8,0.133333,76,11,Sat,Morning
4319703577,2016-04-02T12:00:00Z,0,0,0,62,12,Sat,Afternoon
4319703577,2016-04-02T13:00:00Z,175,11,0.183333,82,13,Sat,Afternoon
4319703577,2016-04-02T14:00:00Z,273,17,0.283333,93,14,Sat,Afternoon
4319703577,2016-04-02T15:00:00Z,411,19,0.316667,100,15,Sat,Afternoon
4319703577,2016-04-02T16:00:00Z,2901,68,1.133333,233,16,Sat,Afternoon
4319703577,2016-04-02T17:00:00Z,198,8,0.133333,81,17,Sat,Afternoon
4319703577,2016-04-02T18:00:00Z,749,27,0.45,123,18,Sat,Evening
4319703577,2016-04-02T19:00:00Z,900,40,0.666667,144,19,Sat,Evening
4319703577,2016-04-02T20:00:00Z,920,40,0.666667,144,20,Sat,Evening
4319703577,2016-04-02T21:00:00Z,459,18,0.3,101,21,Sat,Evening
4319703577,2016-04-02T22:00:00Z,199,15,0.25,89,22,Sat,Night
4319703577,2016-04-02T23:00:00Z,0,0,0,61,23,Sat,Night
4319703577,2016-04-03T00:00:00Z,0,0,0,61,0,Sun,Night
4319703577,2016-04-03T01:00:00Z,0,0,0,61,1,Sun,Night
4319703577,2016-04-03T02:00:00Z,0,0,0,61,2,Sun,Night
4319703577,2016-04-03T03:00:00Z,10,2,0.033333,64,3,Sun,Night
4319703577,2016-04-03T04:00:00Z,0,0,0,61,4,Sun,Night
4319703577,2016-04-03T05:00:00Z,0,0,0,61,5,Sun,Night
4319703577,2016-04-03T06:00:00Z,0,0,0,61,6,Sun,Morning
4319703577,2016-04-03T07:00:00Z,0,0,0,61,7,Sun,Morning
4319703577,2016-04-03T08:00:00Z,0,0,0,61,8,Sun,Morning
4319703577,2016-04-03T09:00:00Z,228,15,0.25,90,9,Sun,Morning
4319703577,2016-04-03T10:00:00Z,44,4,0.066667,70,10,Sun,Morning
4319703577,2016-04-03T11:00:00Z,2026,68,1.133333,189,11,Sun,Morning
4319703577,2016-04-03T12:00:00Z,986,37,0.616667,144,12,Sun,Afternoon
4319703577,2016-04-03T13:00:00Z,571,29,0.483333,119,13,Sun,Afternoon
4319703577,2016-04-03T14:00:00Z,422,25,0.416667,110,14,Sun,Afternoon
4319703577,2016-04-03T15:00:00Z,386,23,0.383333,106,15,Sun,Afternoon
4319703577,2016-04-03T16:00:00Z,218,12,0.2,86,16,Sun,Afternoon
4319703577,2016-04-03T17:00:00Z,124,12,0.2,84,17,Sun,Afternoon
4319703577,2016-04-03T18:00:00Z,167,12,0.2,85,18,Sun,Evening
4319703577,2016-04-03T19:00:00Z,1436,49,0.816667,153,19,Sun,Evening
4319703577,2016-04-03T20:00:00Z,992,41,0.683333,134,20,Sun,Evening
4319703577,2016-04-03T21:00:00Z,355,27,0.45,110,21,Sun,Evening
4319703577,2016-04-03T22:00:00Z,258,11,0.183333,85,22,Sun,Night
4319703577,2016-04-03T23:00:00Z,0,0,0,61,23,Sun,Night
4319703577,2016-04-04T00:00:00Z,0,0,0,61,0,Mon,Night
4319703577,2016-04-04T01:00:00Z,8,1,0.016667,62,1,Mon,Night
4319703577,2016-04-04T02:00:00Z,0,0,0,61,2,Mon,Night
4319703577,2016-04-04T03:00:00Z,0,0,0,61,3,Mon,Night
4319703577,2016-04-04T04:00:00Z,0,0,0,61,4,Mon,Night
4319703577,2016-04-04T05:00:00Z,10,1,0.016667,62,5,Mon,Night
4319703577,2016-04-04T06:00:00Z,0,0,0,61,6,Mon,Morning
4319703577,2016-04-04T07:00:00Z,807,26,0.433333,127,7,Mon,Morning
4319703577,2016-04-04T08:00:00Z,114,7,0.116667,76,8,Mon,Morning
4319703577,2016-04-04T09:00:00Z,45,2,0.033333,67,9,Mon,Morning
4319703577,2016-04-04T10:00:00Z,1980,55,0.916667,195,10,Mon,Morning
4319703577,2016-04-04T11:00:00Z,497,27,0.45,115,11,Mon,Morning
4319703577,2016-04-04T12:00:00Z,663,31,0.516667,126,12,Mon,Afternoon
4319703577,2016-04-04T13:00:00Z,166,8,0.133333,79,13,Mon,Afternoon
4319703577,2016-04-04T14:00:00Z,580,32,0.533333,123,14,Mon,Afternoon
4319703577,2016-04-04T15:00:00Z,722,33,0.55,130,15,Mon,Afternoon
4319703577,2016-04-04T16:00:00Z,35,5,0.083333,72,16,Mon,Afternoon
4319703577,2016-04-04T17:00:00Z,1215,50,0.833333,155,17,Mon,Afternoon
4319703577,2016-04-04T18:00:00Z,1168,52,0.866667,151,18,Mon,Evening
4319703577,2016-04-04T19:00:00Z,1410,48,0.8,155,19,Mon,Evening
4319703577,2016-04-04T20:00:00Z,230,14,0.233333,88,20,Mon,Evening
4319703577,2016-04-04T21:00:00Z,20,2,0.033333,66,21,Mon,Evening
4319703577,2016-04-04T22:00:00Z,369,11,0.183333,90,22,Mon,Night
4319703577,2016-04-04T23:00:00Z,28,1,0.016667,63,23,Mon,Night
4319703577,2016-04-05T00:00:00Z,0,0,0,61,0,Tue,Night
4319703577,2016-04-05T01:00:00Z,0,0,0,61,1,Tue,Night
4319703577,2016-04-05T02:00:00Z,0,0,0,61,2,Tue,Night
4319703577,2016-04-05T03:00:00Z,0,0,0,61,3,Tue,Night
4319703577,2016-04-05T04:00:00Z,6,1,0.016667,63,4,Tue,Night
4319703577,2016-04-05T05:00:00Z,0,0,0,61,5,Tue,Night
4319703577,2016-04-05T06:00:00Z,8,1,0.016667,63,6,Tue,Morning
4319703577,2016-04-05T07:00:00Z,0,0,0,61,7,Tue,Morning
4319703577,2016-04-05T08:00:00Z,322,20,0.333333,99,8,Tue,Morning
4319703577,2016-04-05T09:00:00Z,10,1,0.016667,64,9,Tue,Morning
4319703577,2016-04-05T10:00:00Z,1603,54,0.9,180,10,Tue,Morning
4319703577,2016-04-05T11:00:00Z,701,31,0.516667,126,11,Tue,Morning
4319703577,2016-04-05T12:00:00Z,1125,45,0.75,157,12,Tue,Afternoon
4319703577,2016-04-05T13:00:00Z,136,12,0.2,83,13,Tue,Afternoon
4319703577,2016-04-05T14:00:00Z,958,29,0.483333,132,14,Tue,Afternoon
4319703577,2016-04-05T15:00:00Z,456,14,0.233333,96,15,Tue,Afternoon
4319703577,2016-04-05T16:00:00Z,931,41,0.683333,147,16,Tue,Afternoon
4319703577,2016-04-05T17:00:00Z,261,10,0.166667,86,17,Tue,Afternoon
4319703577,2016-04-05T18:00:00Z,219,7,0.116667,79,18,Tue,Evening
4319703577,2016-04-05T19:00:00Z,956,38,0.633333,134,19,Tue,Evening
4319703577,2016-04-05T20:00:00Z,270,15,0.25,91,20,Tue,Evening
4319703577,2016-04-05T21:00:00Z,47,8,0.133333,74,21,Tue,Evening
4319703577,2016-04-05T22:00:00Z,333,19,0.316667,98,22,Tue,Night
4319703577,2016-04-05T23:00:00Z,17,2,0.033333,64,23,Tue,Night
4319703577,2016-04-06T00:00:00Z,0,0,0,61,0,Wed,Night
4319703577,2016-04-06T01:00:00Z,4,1,0.016667,62,1,Wed,Night
4319703577,2016-04-06T02:00:00Z,0,0,0,61,2,Wed,Night
4319703577,2016-04-06T03:00:00Z,146,8,0.133333,77,3,Wed,Night
4319703577,2016-04-06T04:00:00Z,9,1,0.016667,63,4,Wed,Night
4319703577,2016-04-06T05:00:00Z,9,1,0.016667,62,5,Wed,Night
4319703577,2016-04-06T06:00:00Z,6,1,0.016667,62,6,Wed,Morning
4319703577,2016-04-06T07:00:00Z,0,0,0,61,7,Wed,Morning
4319703577,2016-04-06T08:00:00Z,288,18,0.3,96,8,Wed,Morning
4319703577,2016-04-06T09:00:00Z,140,8,0.133333,78,9,Wed,Morning
4319703577,2016-04-06T10:00:00Z,1720,55,0.916667,176,10,Wed,Morning
4319703577,2016-04-06T11:00:00Z,1036,48,0.8,149,11,Wed,Morning
4319703577,2016-04-06T12:00:00Z,2031,69,1.15,192,12,Wed,Afternoon
4319703577,2016-04-06T13:00:00Z,252,9,0.15,83,13,Wed,Afternoon
4319703577,2016-04-06T14:00:00Z,946,36,0.6,140,14,Wed,Afternoon
4319703577,2016-04-06T15:00:00Z,547,32,0.533333,122,15,Wed,Afternoon
4319703577,2016-04-06T16:00:00Z,132,7,0.116667,77,16,Wed,Afternoon
4319703577,2016-04-06T17:00:00Z,393,18,0.3,99,17,Wed,Afternoon
4319703577,2016-04-06T18:00:00Z,470,21,0.35,104,18,Wed,Evening
4319703577,2016-04-06T19:00:00Z,2148,61,1.016667,195,19,Wed,Evening
4319703577,2016-04-06T20:00:00Z,281,14,0.233333,90,20,Wed,Evening
4319703577,2016-04-06T21:00:00Z,131,8,0.133333,77,21,Wed,Evening
4319703577,2016-04-06T22:00:00Z,236,16,0.266667,91,22,Wed,Night
4319703577,2016-04-06T23:00:00Z,21,2,0.033333,64,23,Wed,Night
4319703577,2016-04-07T00:00:00Z,0,0,0,61,0,Thu,Night
4319703577,2016-04-07T01:00:00Z,0,0,0,61,1,Thu,Night
4319703577,2016-04-07T02:00:00Z,0,0,0,61,2,Thu,Night
4319703577,2016-04-07T03:00:00Z,0,0,0,61,3,Thu,Night
4319703577,2016-04-07T04:00:00Z,0,0,0,61,4,Thu,Night
4319703577,2016-04-07T05:00:00Z,0,0,0,61,5,Thu,Night
4319703577,2016-04-07T06:00:00Z,0,0,0,61,6,Thu,Morning
4319703577,2016-04-07T07:00:00Z,0,0,0,61,7,Thu,Morning
4319703577,2016-04-07T08:00:00Z,311,12,0.2,90,8,Thu,Morning
4319703577,2016-04-07T09:00:00Z,504,21,0.35,106,9,Thu,Morning
4319703577,2016-04-07T10:00:00Z,1714,64,1.066667,178,10,Thu,Morning
4319703577,2016-04-07T11:00:00Z,494,26,0.433333,113,11,Thu,Morning
4319703577,2016-04-07T12:00:00Z,973,41,0.683333,147,12,Thu,Afternoon
4319703577,2016-04-07T13:00:00Z,210,14,0.233333,88,13,Thu,Afternoon
4319703577,2016-04-07T14:00:00Z,498,29,0.483333,118,14,Thu,Afternoon
4319703577,2016-04-07T15:00:00Z,445,28,0.466667,114,15,Thu,Afternoon
4319703577,2016-04-07T16:00:00Z,631,23,0.383333,113,16,Thu,Afternoon
4319703577,2016-04-07T17:00:00Z,376,14,0.233333,94,17,Thu,Afternoon
4319703577,2016-04-07T18:00:00Z,352,10,0.166667,87,18,Thu,Evening
4319703577,2016-04-07T19:00:00Z,1803,31,0.516667,180,19,Thu,Evening
4319703577,2016-04-07T20:00:00Z,643,18,0.3,110,20,Thu,Evening
4319703577,2016-04-07T21:00:00Z,87,8,0.133333,75,21,Thu,Evening
4319703577,2016-04-07T22:00:00Z,89,8,0.133333,75,22,Thu,Night
4319703577,2016-04-07T23:00:00Z,0,0,0,61,23,Thu,Night
4319703577,2016-04-08T00:00:00Z,0,0,0,61,0,Fri,Night
4319703577,2016-04-08T01:00:00Z,0,0,0,61,1,Fri,Night
4319703577,2016-04-08T02:00:00Z,0,0,0,61,2,Fri,Night
4319703577,2016-04-08T03:00:00Z,0,0,0,61,3,Fri,Night
4319703577,2016-04-08T04:00:00Z,0,0,0,61,4,Fri,Night
4319703577,2016-04-08T05:00:00Z,0,0,0,61,5,Fri,Night
4319703577,2016-04-08T06:00:00Z,0,0,0,61,6,Fri,Morning
4319703577,2016-04-08T07:00:00Z,293,12,0.2,87,7,Fri,Morning
4319703577,2016-04-08T08:00:00Z,378,24,0.4,106,8,Fri,Morning
4319703577,2016-04-08T09:00:00Z,474,29,0.483333,116,9,Fri,Morning
4319703577,2016-04-08T10:00:00Z,418,28,0.466667,113,10,Fri,Morning
4319703577,2016-04-08T11:00:00Z,381,20,0.333333,102,11,Fri,Morning
4319703577,2016-04-08T12:00:00Z,1139,32,0.533333,150,12,Fri,Afternoon
4319703577,2016-04-08T13:00:00Z,64,7,0.116667,76,13,Fri,Afternoon
4319703577,2016-04-08T14:00:00Z,653,32,0.533333,125,14,Fri,Afternoon
4319703577,2016-04-08T15:00:00Z,746,42,0.7,141,15,Fri,Afternoon
4319703577,2016-04-08T16:00:00Z,178,6,0.1,76,16,Fri,Afternoon
4319703577,2016-04-08T17:00:00Z,410,10,0.166667,89,17,Fri,Afternoon
4319703577,2016-04-08T18:00:00Z,231,7,0.116667,76,18,Fri,Evening
4319703577,2016-04-08T19:00:00Z,749,25,0.416667,110,19,Fri,Evening
4319703577,2016-04-08T20:00:00Z,182,12,0.2,85,20,Fri,Evening
4319703577,2016-04-08T21:00:00Z,32,2,0.033333,66,21,Fri,Evening
4319703577,2016-04-08T22:00:00Z,92,5,0.083333,72,22,Fri,Night
4445114986,2016-03-12T00:00:00Z,307,16,0.266667,107,0,Sat,Night
4445114986,2016-03-12T01:00:00Z,0,0,0,70,1,Sat,Night
4445114986,2016-03-12T02:00:00Z,41,2,0.033333,76,2,Sat,Night
4445114986,2016-03-12T03:00:00Z,0,0,0,70,3,Sat,Night
4445114986,2016-03-12T04:00:00Z,0,0,0,70,4,Sat,Night
4445114986,2016-03-12T05:00:00Z,0,0,0,70,5,Sat,Night
4445114986,2016-03-12T06:00:00Z,106,7,0.116667,85,6,Sat,Morning
4445114986,2016-03-12T07:00:00Z,0,0,0,70,7,Sat,Morning
4445114986,2016-03-12T08:00:00Z,0,0,0,71,8,Sat,Morning
4445114986,2016-03-12T09:00:00Z,11,1,0.016667,74,9,Sat,Morning
4445114986,2016-03-12T10:00:00Z,0,0,0,71,10,Sat,Morning
4445114986,2016-03-12T11:00:00Z,9,1,0.016667,74,11,Sat,Morning
4445114986,2016-03-12T12:00:00Z,515,22,0.366667,126,12,Sat,Afternoon
4445114986,2016-03-12T13:00:00Z,223,16,0.266667,106,13,Sat,Afternoon
4445114986,2016-03-12T14:00:00Z,152,9,0.15,93,14,Sat,Afternoon
4445114986,2016-03-12T15:00:00Z,762,27,0.45,142,15,Sat,Afternoon
4445114986,2016-03-12T16:00:00Z,222,13,0.216667,100,16,Sat,Afternoon
4445114986,2016-03-12T17:00:00Z,633,33,0.55,146,17,Sat,Afternoon
4445114986,2016-03-12T18:00:00Z,104,6,0.1,87,18,Sat,Evening
4445114986,2016-03-12T19:00:00Z,192,11,0.183333,97,19,Sat,Evening
4445114986,2016-03-12T20:00:00Z,49,6,0.1,85,20,Sat,Evening
4445114986,2016-03-12T21:00:00Z,256,13,0.216667,101,21,Sat,Evening
4445114986,2016-03-12T22:00:00Z,273,16,0.266667,107,22,Sat,Night
4445114986,2016-03-12T23:00:00Z,334,23,0.383333,120,23,Sat,Night
4445114986,2016-03-13T00:00:00Z,0,0,0,71,0,Sun,Night
4445114986,2016-03-13T01:00:00Z,8,1,0.016667,73,1,Sun,Night
4445114986,2016-03-13T02:00:00Z,0,0,0,70,2,Sun,Night
4445114986,2016-03-13T03:00:00Z,0,0,0,70,3,Sun,Night
4445114986,2016-03-13T04:00:00Z,0,0,0,70,4,Sun,Night
4445114986,2016-03-13T05:00:00Z,0,0,0,70,5,Sun,Night
4445114986,2016-03-13T06:00:00Z,0,0,0,70,6,Sun,Morning
4445114986,2016-03-13T07:00:00Z,87,7,0.116667,85,7,Sun,Morning
4445114986,2016-03-13T08:00:00Z,0,0,0,71,8,Sun,Morning
4445114986,2016-03-13T09:00:00Z,561,26,0.433333,132,9,Sun,Morning
4445114986,2016-03-13T10:00:00Z,260,12,0.2,102,10,Sun,Morning
4445114986,2016-03-13T11:00:00Z,691,27,0.45,138,11,Sun,Morning
4445114986,2016-03-13T12:00:00Z,405,18,0.3,118,12,Sun,Afternoon
4445114986,2016-03-13T13:00:00Z,228,13,0.216667,102,13,Sun,Afternoon
4445114986,2016-03-13T14:00:00Z,76,5,0.083333,82,14,Sun,Afternoon
4445114986,2016-03-13T15:00:00Z,337,23,0.383333,119,15,Sun,Afternoon
4445114986,2016-03-13T16:00:00Z,609,33,0.55,144,16,Sun,Afternoon
4445114986,2016-03-13T17:00:00Z,509,20,0.333333,124,17,Sun,Afternoon
4445114986,2016-03-13T18:00:00Z,438,27,0.45,131,18,Sun,Evening
4445114986,2016-03-13T19:00:00Z,685,28,0.466667,140,19,Sun,Evening
4445114986,2016-03-13T20:00:00Z,145,12,0.2,97,20,Sun,Evening
4445114986,2016-03-13T21:00:00Z,203,13,0.216667,100,21,Sun,Evening
4445114986,2016-03-13T22:00:00Z,133,11,0.183333,95,22,Sun,Night
4445114986,2016-03-13T23:00:00Z,402,24,0.4,124,23,Sun,Night
4445114986,2016-03-14T00:00:00Z,0,0,0,70,0,Mon,Night
4445114986,2016-03-14T01:00:00Z,0,0,0,70,1,Mon,Night
4445114986,2016-03-14T02:00:00Z,0,0,0,70,2,Mon,Night
4445114986,2016-03-14T03:00:00Z,0,0,0,70,3,Mon,Night
4445114986,2016-03-14T04:00:00Z,0,0,0,70,4,Mon,Night
4445114986,2016-03-14T05:00:00Z,0,0,0,70,5,Mon,Night
4445114986,2016-03-14T06:00:00Z,0,0,0,70,6,Mon,Morning
4445114986,2016-03-14T07:00:00Z,0,0,0,70,7,Mon,Morning
4445114986,2016-03-14T08:00:00Z,0,0,0,70,8,Mon,Morning
4445114986,2016-03-14T09:00:00Z,0,0,0,70,9,Mon,Morning
4445114986,2016-03-14T10:00:00Z,0,0,0,70,10,Mon,Morning
4445114986,2016-03-14T11:00:00Z,0,0,0,70,11,Mon,Morning
4445114986,2016-03-14T12:00:00Z,0,0,0,70,12,Mon,Afternoon
4445114986,2016-03-14T13:00:00Z,6,1,0.016667,72,13,Mon,Afternoon
4445114986,2016-03-14T14:00:00Z,0,0,0,70,14,Mon,Afternoon
4445114986,2016-03-14T15:00:00Z,0,0,0,70,15,Mon,Afternoon
4445114986,2016-03-14T16:00:00Z,2078,74,1.233333,228,16,Mon,Afternoon
4445114986,2016-03-14T17:00:00Z,168,15,0.25,103,17,Mon,Afternoon
4445114986,2016-03-14T18:00:00Z,106,9,0.15,91,18,Mon,Evening
4445114986,2016-03-14T19:00:00Z,418,23,0.383333,124,19,Mon,Evening
4445114986,2016-03-14T20:00:00Z,3440,92,1.533333,308,20,Mon,Evening
4445114986,2016-03-14T21:00:00Z,1225,38,0.633333,165,21,Mon,Evening
4445114986,2016-03-14T22:00:00Z,0,0,0,70,22,Mon,Night
4445114986,2016-03-14T23:00:00Z,144,11,0.183333,95,23,Mon,Night
4445114986,2016-03-15T00:00:00Z,35,3,0.05,77,0,Tue,Night
4445114986,2016-03-15T01:00:00Z,7,1,0.016667,74,1,Tue,Night
4445114986,2016-03-15T02:00:00Z,30,2,0.033333,77,2,Tue,Night
4445114986,2016-03-15T03:00:00Z,0,0,0,70,3,Tue,Night
4445114986,2016-03-15T04:00:00Z,70,6,0.1,84,4,Tue,Night
4445114986,2016-03-15T05:00:00Z,0,0,0,70,5,Tue,Night
4445114986,2016-03-15T06:00:00Z,63,4,0.066667,79,6,Tue,Morning
4445114986,2016-03-15T07:00:00Z,0,0,0,71,7,Tue,Morning
4445114986,2016-03-15T08:00:00Z,6,1,0.016667,72,8,Tue,Morning
4445114986,2016-03-15T09:00:00Z,0,0,0,70,9,Tue,Morning
4445114986,2016-03-15T10:00:00Z,16,2,0.033333,75,10,Tue,Morning
4445114986,2016-03-15T11:00:00Z,4,1,0.016667,73,11,Tue,Morning
4445114986,2016-03-15T12:00:00Z,113,10,0.166667,91,12,Tue,Afternoon
4445114986,2016-03-15T13:00:00Z,695,31,0.516667,145,13,Tue,Afternoon
4445114986,2016-03-15T14:00:00Z,116,11,0.183333,94,14,Tue,Afternoon
4445114986,2016-03-15T15:00:00Z,190,12,0.2,97,15,Tue,Afternoon
4445114986,2016-03-15T16:00:00Z,202,9,0.15,93,16,Tue,Afternoon
4445114986,2016-03-15T17:00:00Z,170,12,0.2,98,17,Tue,Afternoon
4445114986,2016-03-15T18:00:00Z,788,36,0.6,144,18,Tue,Evening
4445114986,2016-03-15T19:00:00Z,1288,44,0.733333,175,19,Tue,Evening
4445114986,2016-03-15T20:00:00Z,264,19,0.316667,112,20,Tue,Evening
4445114986,2016-03-15T21:00:00Z,154,13,0.216667,97,21,Tue,Evening
4445114986,2016-03-15T22:00:00Z,372,20,0.333333,115,22,Tue,Night
4445114986,2016-03-15T23:00:00Z,414,21,0.35,118,23,Tue,Night
4445114986,2016-03-16T00:00:00Z,0,0,0,70,0,Wed,Night
4445114986,2016-03-16T01:00:00Z,75,4,0.066667,81,1,Wed,Night
4445114986,2016-03-16T02:00:00Z,40,5,0.083333,82,2,Wed,Night
4445114986,2016-03-16T03:00:00Z,0,0,0,70,3,Wed,Night
4445114986,2016-03-16T04:00:00Z,61,3,0.05,78,4,Wed,Night
4445114986,2016-03-16T05:00:00Z,0,0,0,71,5,Wed,Night
4445114986,2016-03-16T06:00:00Z,0,0,0,70,6,Wed,Morning
4445114986,2016-03-16T07:00:00Z,144,9,0.15,90,7,Wed,Morning
4445114986,2016-03-16T08:00:00Z,69,5,0.083333,81,8,Wed,Morning
4445114986,2016-03-16T09:00:00Z,26,1,0.016667,73,9,Wed,Morning
4445114986,2016-03-16T10:00:00Z,0,0,0,71,10,Wed,Morning
4445114986,2016-03-16T11:00:00Z,6,1,0.016667,72,11,Wed,Morning
4445114986,2016-03-16T12:00:00Z,320,17,0.283333,111,12,Wed,Afternoon
4445114986,2016-03-16T13:00:00Z,391,22,0.366667,120,13,Wed,Afternoon
4445114986,2016-03-16T14:00:00Z,339,21,0.35,118,14,Wed,Afternoon
4445114986,2016-03-16T15:00:00Z,245,16,0.266667,106,15,Wed,Afternoon
4445114986,2016-03-16T16:00:00Z,318,24,0.4,120,16,Wed,Afternoon
4445114986,2016-03-16T17:00:00Z,415,26,0.433333,128,17,Wed,Afternoon
4445114986,2016-03-16T18:00:00Z,95,8,0.133333,90,18,Wed,Evening
4445114986,2016-03-16T19:00:00Z,260,15,0.25,105,19,Wed,Evening
4445114986,2016-03-16T20:00:00Z,709,38,0.633333,155,20,Wed,Evening
4445114986,2016-03-16T21:00:00Z,481,18,0.3,119,21,Wed,Evening
4445114986,2016-03-16T22:00:00Z,387,18,0.3,114,22,Wed,Night
4445114986,2016-03-16T23:00:00Z,151,12,0.2,96,23,Wed,Night
4445114986,2016-03-17T00:00:00Z,7,1,0.016667,73,0,Thu,Night
4445114986,2016-03-17T01:00:00Z,0,0,0,71,1,Thu,Night
4445114986,2016-03-17T02:00:00Z,23,3,0.05,79,2,Thu,Night
4445114986,2016-03-17T03:00:00Z,101,6,0.1,83,3,Thu,Night
4445114986,2016-03-17T04:00:00Z,33,2,0.033333,75,4,Thu,Night
4445114986,2016-03-17T05:00:00Z,0,0,0,70,5,Thu,Night
4445114986,2016-03-17T06:00:00Z,20,3,0.05,76,6,Thu,Morning
4445114986,2016-03-17T07:00:00Z,6,1,0.016667,72,7,Thu,Morning
4445114986,2016-03-17T08:00:00Z,0,0,0,70,8,Thu,Morning
4445114986,2016-03-17T09:00:00Z,6,1,0.016667,73,9,Thu,Morning
4445114986,2016-03-17T10:00:00Z,31,2,0.033333,75,10,Thu,Morning
4445114986,2016-03-17T11:00:00Z,0,0,0,71,11,Thu,Morning
4445114986,2016-03-17T12:00:00Z,320,16,0.266667,108,12,Thu,Afternoon
4445114986,2016-03-17T13:00:00Z,428,26,0.433333,127,13,Thu,Afternoon
4445114986,2016-03-17T14:00:00Z,708,36,0.6,154,14,Thu,Afternoon
4445114986,2016-03-17T15:00:00Z,483,19,0.316667,120,15,Thu,Afternoon
4445114986,2016-03-17T16:00:00Z,388,21,0.35,119,16,Thu,Afternoon
4445114986,2016-03-17T17:00:00Z,421,22,0.366667,122,17,Thu,Afternoon
