id,activity_hour,total_intensity,average_intensity
4558609924,2016-03-31T09:00:00Z,27,0.45
4558609924,2016-03-31T10:00:00Z,20,0.333333
4558609924,2016-03-31T11:00:00Z,31,0.516667
4558609924,2016-03-31T12:00:00Z,30,0.5
4558609924,2016-03-31T13:00:00Z,17,0.283333
4558609924,2016-03-31T14:00:00Z,14,0.233333
4558609924,2016-03-31T15:00:00Z,16,0.266667
4558609924,2016-03-31T16:00:00Z,12,0.2
4558609924,2016-03-31T17:00:00Z,22,0.366667
4558609924,2016-03-31T18:00:00Z,20,0.333333
4558609924,2016-03-31T19:00:00Z,26,0.433333
4558609924,2016-03-31T20:00:00Z,33,0.55
4558609924,2016-03-31T21:00:00Z,23,0.383333
4558609924,2016-03-31T22:00:00Z,10,0.166667
4558609924,2016-03-31T23:00:00Z,5,0.083333
4558609924,2016-04-01T00:00:00Z,0,0
4558609924,2016-04-01T01:00:00Z,0,0
4558609924,2016-04-01T02:00:00Z,0,0
4558609924,2016-04-01T03:00:00Z,0,0
4558609924,2016-04-01T04:00:00Z,0,0
4558609924,2016-04-01T05:00:00Z,0,0
4558609924,2016-04-01T06:00:00Z,0,0
4558609924,2016-04-01T07:00:00Z,0,0
4558609924,2016-04-01T08:00:00Z,0,0
4558609924,2016-04-01T09:00:00Z,0,0
4558609924,2016-04-01T10:00:00Z,3,0.05
4558609924,2016-04-01T11:00:00Z,18,0.3
4558609924,2016-04-01T12:00:00Z,19,0.316667
4558609924,2016-04-01T13:00:00Z,6,0.1
4558609924,2016-04-01T14:00:00Z,10,0.166667
4558609924,2016-04-01T15:00:00Z,17,0.283333
4558609924,2016-04-01T16:00:00Z,26,0.433333
4558609924,2016-04-01T17:00:00Z,18,0.3
4558609924,2016-04-01T18:00:00Z,16,0.266667
4558609924,2016-04-01T19:00:00Z,29,0.483333
4558609924,2016-04-01T20:00:00Z,38,0.633333
4558609924,2016-04-01T21:00:00Z,9,0.15
4558609924,2016-04-01T22:00:00Z,20,0.333333
4558609924,2016-04-01T23:00:00Z,29,0.483333
4558609924,2016-04-02T00:00:00Z,15,0.25
4558609924,2016-04-02T01:00:00Z,3,0.05
4558609924,2016-04-02T02:00:00Z,0,0
4558609924,2016-04-02T03:00:00Z,0,0
4558609924,2016-04-02T04:00:00Z,0,0
4558609924,2016-04-02T05:00:00Z,0,0
4558609924,2016-04-02T06:00:00Z,0,0
4558609924,2016-04-02T07:00:00Z,0,0
4558609924,2016-04-02T08:00:00Z,0,0
4558609924,2016-04-02T09:00:00Z,14,0.233333
4558609924,2016-04-02T10:00:00Z,17,0.283333
4558609924,2016-04-02T11:00:00Z,4,0.066667
4558609924,2016-04-02T12:00:00Z,1,0.016667
4558609924,2016-04-02T13:00:00Z,23,0.383333
4558609924,2016-04-02T14:00:00Z,2,0.033333
4558609924,2016-04-02T15:00:00Z,2,0.033333
4558609924,2016-04-02T16:00:00Z,24,0.4
4558609924,2016-04-02T17:00:00Z,19,0.316667
4558609924,2016-04-02T18:00:00Z,15,0.25
4558609924,2016-04-02T19:00:00Z,8,0.133333
4558609924,2016-04-02T20:00:00Z,16,0.266667
4558609924,2016-04-02T21:00:00Z,5,0.083333
4558609924,2016-04-02T22:00:00Z,5,0.083333
4558609924,2016-04-02T23:00:00Z,0,0
4558609924,2016-04-03T00:00:00Z,0,0
4558609924,2016-04-03T01:00:00Z,0,0
4558609924,2016-04-03T02:00:00Z,0,0
4558609924,2016-04-03T03:00:00Z,1,0.016667
4558609924,2016-04-03T04:00:00Z,0,0
4558609924,2016-04-03T05:00:00Z,0,0
4558609924,2016-04-03T06:00:00Z,0,0
4558609924,2016-04-03T07:00:00Z,0,0
4558609924,2016-04-03T08:00:00Z,0,0
4558609924,2016-04-03T09:00:00Z,26,0.433333
4558609924,2016-04-03T10:00:00Z,30,0.5
4558609924,2016-04-03T11:00:00Z,13,0.216667
4558609924,2016-04-03T12:00:00Z,9,0.15
4558609924,2016-04-03T13:00:00Z,0,0
4558609924,2016-04-03T14:00:00Z,17,0.283333
4558609924,2016-04-03T15:00:00Z,22,0.366667
4558609924,2016-04-03T16:00:00Z,19,0.316667
4558609924,2016-04-03T17:00:00Z,42,0.7
4558609924,2016-04-03T18:00:00Z,15,0.25
4558609924,2016-04-03T19:00:00Z,11,0.183333
4558609924,2016-04-03T20:00:00Z,15,0.25
4558609924,2016-04-03T21:00:00Z,33,0.55
4558609924,2016-04-03T22:00:00Z,10,0.166667
4558609924,2016-04-03T23:00:00Z,23,0.383333
4558609924,2016-04-04T00:00:00Z,2,0.033333
4558609924,2016-04-04T01:00:00Z,1,0.016667
4558609924,2016-04-04T02:00:00Z,0,0
4558609924,2016-04-04T03:00:00Z,0,0
4558609924,2016-04-04T04:00:00Z,0,0
4558609924,2016-04-04T05:00:00Z,0,0
4558609924,2016-04-04T06:00:00Z,0,0
4558609924,2016-04-04T07:00:00Z,0,0
4558609924,2016-04-04T08:00:00Z,1,0.016667
4558609924,2016-04-04T09:00:00Z,38,0.633333
4558609924,2016-04-04T10:00:00Z,37,0.616667
4558609924,2016-04-04T11:00:00Z,44,0.733333
4558609924,2016-04-04T12:00:00Z,42,0.7
4558609924,2016-04-04T13:00:00Z,39,0.65
4558609924,2016-04-04T14:00:00Z,22,0.366667
4558609924,2016-04-04T15:00:00Z,7,0.116667
4558609924,2016-04-04T16:00:00Z,37,0.616667
4558609924,2016-04-04T17:00:00Z,18,0.3
4558609924,2016-04-04T18:00:00Z,26,0.433333
4558609924,2016-04-04T19:00:00Z,10,0.166667
4558609924,2016-04-04T20:00:00Z,16,0.266667
4558609924,2016-04-04T21:00:00Z,14,0.233333
4558609924,2016-04-04T22:00:00Z,2,0.033333
4558609924,2016-04-04T23:00:00Z,11,0.183333
4558609924,2016-04-05T00:00:00Z,0,0
4558609924,2016-04-05T01:00:00Z,0,0
4558609924,2016-04-05T02:00:00Z,0,0
4558609924,2016-04-05T03:00:00Z,0,0
4558609924,2016-04-05T04:00:00Z,0,0
4558609924,2016-04-05T05:00:00Z,0,0
4558609924,2016-04-05T06:00:00Z,0,0
4558609924,2016-04-05T07:00:00Z,0,0
4558609924,2016-04-05T08:00:00Z,0,0
4558609924,2016-04-05T09:00:00Z,19,0.316667
4558609924,2016-04-05T10:00:00Z,11,0.183333
4558609924,2016-04-05T11:00:00Z,8,0.133333
4558609924,2016-04-05T12:00:00Z,15,0.25
4558609924,2016-04-05T13:00:00Z,15,0.25
4558609924,2016-04-05T14:00:00Z,10,0.166667
4558609924,2016-04-05T15:00:00Z,14,0.233333
4558609924,2016-04-05T16:00:00Z,6,0.1
4558609924,2016-04-05T17:00:00Z,9,0.15
4558609924,2016-04-05T18:00:00Z,116,1.933333
4558609924,2016-04-05T19:00:00Z,27,0.45
4558609924,2016-04-05T20:00:00Z,18,0.3
4558609924,2016-04-05T21:00:00Z,11,0.183333
4558609924,2016-04-05T22:00:00Z,6,0.1
4558609924,2016-04-05T23:00:00Z,0,0
4558609924,2016-04-06T00:00:00Z,0,0
4558609924,2016-04-06T01:00:00Z,0,0
4558609924,2016-04-06T02:00:00Z,0,0
4558609924,2016-04-06T03:00:00Z,0,0
4558609924,2016-04-06T04:00:00Z,0,0
4558609924,2016-04-06T05:00:00Z,0,0
4558609924,2016-04-06T06:00:00Z,0,0
4558609924,2016-04-06T07:00:00Z,0,0
4558609924,2016-04-06T08:00:00Z,11,0.183333
4558609924,2016-04-06T09:00:00Z,16,0.266667
4558609924,2016-04-06T10:00:00Z,17,0.283333
4558609924,2016-04-06T11:00:00Z,40,0.666667
4558609924,2016-04-06T12:00:00Z,15,0.25
4558609924,2016-04-06T13:00:00Z,5,0.083333
4558609924,2016-04-06T14:00:00Z,9,0.15
4558609924,2016-04-06T15:00:00Z,18,0.3
4558609924,2016-04-06T16:00:00Z,29,0.483333
4558609924,2016-04-06T17:00:00Z,43,0.716667
4558609924,2016-04-06T18:00:00Z,12,0.2
4558609924,2016-04-06T19:00:00Z,8,0.133333
4558609924,2016-04-06T20:00:00Z,20,0.333333
4558609924,2016-04-06T21:00:00Z,0,0
4558609924,2016-04-06T22:00:00Z,12,0.2
4558609924,2016-04-06T23:00:00Z,4,0.066667
4558609924,2016-04-07T00:00:00Z,0,0
4558609924,2016-04-07T01:00:00Z,0,0
4558609924,2016-04-07T02:00:00Z,0,0
4558609924,2016-04-07T03:00:00Z,0,0
4558609924,2016-04-07T04:00:00Z,0,0
4558609924,2016-04-07T05:00:00Z,0,0
4558609924,2016-04-07T06:00:00Z,0,0
4558609924,2016-04-07T07:00:00Z,0,0
4558609924,2016-04-07T08:00:00Z,15,0.25
4558609924,2016-04-07T09:00:00Z,48,0.8
4558609924,2016-04-07T10:00:00Z,10,0.166667
4558609924,2016-04-07T11:00:00Z,15,0.25
4558609924,2016-04-07T12:00:00Z,30,0.5
4558609924,2016-04-07T13:00:00Z,31,0.516667
4558609924,2016-04-07T14:00:00Z,15,0.25
4558609924,2016-04-07T15:00:00Z,18,0.3
4558609924,2016-04-07T16:00:00Z,14,0.233333
4558609924,2016-04-07T17:00:00Z,14,0.233333
4558609924,2016-04-07T18:00:00Z,35,0.583333
4558609924,2016-04-07T19:00:00Z,87,1.45
4558609924,2016-04-07T20:00:00Z,25,0.416667
4558609924,2016-04-07T21:00:00Z,21,0.35
4558609924,2016-04-07T22:00:00Z,15,0.25
4558609924,2016-04-07T23:00:00Z,8,0.133333
4558609924,2016-04-08T00:00:00Z,4,0.066667
4558609924,2016-04-08T01:00:00Z,0,0
4558609924,2016-04-08T02:00:00Z,0,0
4558609924,2016-04-08T03:00:00Z,0,0
4558609924,2016-04-08T04:00:00Z,0,0
4558609924,2016-04-08T05:00:00Z,0,0
4558609924,2016-04-08T06:00:00Z,0,0
4558609924,2016-04-08T07:00:00Z,11,0.183333
4558609924,2016-04-08T08:00:00Z,26,0.433333
4558609924,2016-04-08T09:00:00Z,10,0.166667
4558609924,2016-04-08T10:00:00Z,19,0.316667
4558609924,2016-04-08T11:00:00Z,25,0.416667
4558609924,2016-04-08T12:00:00Z,27,0.45
4558609924,2016-04-08T13:00:00Z,16,0.266667
4558609924,2016-04-08T14:00:00Z,13,0.216667
4558609924,2016-04-08T15:00:00Z,15,0.25
4558609924,2016-04-08T16:00:00Z,7,0.116667
4558609924,2016-04-08T17:00:00Z,2,0.033333
4558609924,2016-04-08T18:00:00Z,10,0.166667
4558609924,2016-04-08T19:00:00Z,21,0.35
4558609924,2016-04-08T20:00:00Z,23,0.383333
4558609924,2016-04-08T21:00:00Z,2,0.033333
4558609924,2016-04-08T22:00:00Z,10,0.166667
4558609924,2016-04-08T23:00:00Z,0,0
4558609924,2016-04-09T00:00:00Z,0,0
4558609924,2016-04-09T01:00:00Z,0,0
4558609924,2016-04-09T02:00:00Z,0,0
4558609924,2016-04-09T03:00:00Z,0,0
4558609924,2016-04-09T04:00:00Z,0,0
4558609924,2016-04-09T05:00:00Z,0,0
4558609924,2016-04-09T06:00:00Z,3,0.05
4558609924,2016-04-09T07:00:00Z,11,0.183333
4558609924,2016-04-09T08:00:00Z,9,0.15
4558609924,2016-04-09T09:00:00Z,10,0.166667
4558609924,2016-04-09T10:00:00Z,9,0.15
4558609924,2016-04-09T11:00:00Z,26,0.433333
4558609924,2016-04-09T12:00:00Z,3,0.05
4558609924,2016-04-09T13:00:00Z,18,0.3
4558609924,2016-04-09T14:00:00Z,13,0.216667
4558609924,2016-04-09T15:00:00Z,19,0.316667
4558609924,2016-04-09T16:00:00Z,24,0.4
4558609924,2016-04-09T17:00:00Z,44,0.733333
4558609924,2016-04-09T18:00:00Z,26,0.433333
4558609924,2016-04-09T19:00:00Z,22,0.366667
4558609924,2016-04-09T20:00:00Z,23,0.383333
4558609924,2016-04-09T21:00:00Z,5,0.083333
4558609924,2016-04-09T22:00:00Z,1,0.016667
4558609924,2016-04-09T23:00:00Z,10,0.166667
4558609924,2016-04-10T00:00:00Z,0,0
4558609924,2016-04-10T01:00:00Z,0,0
4558609924,2016-04-10T02:00:00Z,0,0
4558609924,2016-04-10T03:00:00Z,0,0
4558609924,2016-04-10T04:00:00Z,0,0
4558609924,2016-04-10T05:00:00Z,0,0
4558609924,2016-04-10T06:00:00Z,0,0
4558609924,2016-04-10T07:00:00Z,7,0.116667
4558609924,2016-04-10T08:00:00Z,17,0.283333
4558609924,2016-04-10T09:00:00Z,11,0.183333
4558609924,2016-04-10T10:00:00Z,8,0.133333
4558609924,2016-04-10T11:00:00Z,44,0.733333
4558609924,2016-04-10T12:00:00Z,29,0.483333
4558609924,2016-04-10T13:00:00Z,1,0.016667
4558609924,2016-04-10T14:00:00Z,11,0.183333
4558609924,2016-04-10T15:00:00Z,27,0.45
4558609924,2016-04-10T16:00:00Z,17,0.283333
4558609924,2016-04-10T17:00:00Z,19,0.316667
4558609924,2016-04-10T18:00:00Z,19,0.316667
4558609924,2016-04-10T19:00:00Z,42,0.7
4558609924,2016-04-10T20:00:00Z,14,0.233333
4558609924,2016-04-10T21:00:00Z,17,0.283333
4558609924,2016-04-10T22:00:00Z,7,0.116667
4558609924,2016-04-10T23:00:00Z,0,0
4558609924,2016-04-11T00:00:00Z,0,0
4558609924,2016-04-11T01:00:00Z,0,0
4558609924,2016-04-11T02:00:00Z,0,0
4558609924,2016-04-11T03:00:00Z,0,0
4558609924,2016-04-11T04:00:00Z,0,0
4558609924,2016-04-11T05:00:00Z,0,0
4558609924,2016-04-11T06:00:00Z,15,0.25
4558609924,2016-04-11T07:00:00Z,47,0.783333
4558609924,2016-04-11T08:00:00Z,14,0.233333
4558609924,2016-04-11T09:00:00Z,15,0.25
4558609924,2016-04-11T10:00:00Z,31,0.516667
4558609924,2016-04-11T11:00:00Z,27,0.45
4558609924,2016-04-11T12:00:00Z,31,0.516667
4558609924,2016-04-11T13:00:00Z,33,0.55
4558609924,2016-04-11T14:00:00Z,13,0.216667
4558609924,2016-04-11T15:00:00Z,43,0.716667
4558609924,2016-04-11T16:00:00Z,15,0.25
4558609924,2016-04-11T17:00:00Z,11,0.183333
4558609924,2016-04-11T18:00:00Z,12,0.2
4558609924,2016-04-11T19:00:00Z,0,0
4558609924,2016-04-11T20:00:00Z,1,0.016667
4558609924,2016-04-11T21:00:00Z,0,0
4558609924,2016-04-11T22:00:00Z,0,0
4558609924,2016-04-11T23:00:00Z,0,0
4558609924,2016-04-12T00:00:00Z,0,0
4558609924,2016-04-12T01:00:00Z,0,0
4558609924,2016-04-12T02:00:00Z,0,0
4558609924,2016-04-12T03:00:00Z,0,0
4558609924,2016-04-12T04:00:00Z,0,0
4558609924,2016-04-12T05:00:00Z,0,0
4558609924,2016-04-12T06:00:00Z,7,0.116667
4558609924,2016-04-12T07:00:00Z,11,0.183333
4558609924,2016-04-12T08:00:00Z,12,0.2
4558609924,2016-04-12T09:00:00Z,31,0.516667
4702921684,2016-03-12T00:00:00Z,0,0
4702921684,2016-03-12T01:00:00Z,0,0
4702921684,2016-03-12T02:00:00Z,0,0
4702921684,2016-03-12T03:00:00Z,0,0
4702921684,2016-03-12T04:00:00Z,0,0
4702921684,2016-03-12T05:00:00Z,0,0
4702921684,2016-03-12T06:00:00Z,17,0.283333
4702921684,2016-03-12T07:00:00Z,16,0.266667
4702921684,2016-03-12T08:00:00Z,4,0.066667
4702921684,2016-03-12T09:00:00Z,28,0.466667
4702921684,2016-03-12T10:00:00Z,42,0.7
4702921684,2016-03-12T11:00:00Z,88,1.466667
4702921684,2016-03-12T12:00:00Z,24,0.4
4702921684,2016-03-12T13:00:00Z,43,0.716667
4702921684,2016-03-12T14:00:00Z,23,0.383333
4702921684,2016-03-12T15:00:00Z,51,0.85
4702921684,2016-03-12T16:00:00Z,31,0.516667
4702921684,2016-03-12T17:00:00Z,29,0.483333
4702921684,2016-03-12T18:00:00Z,24,0.4
4702921684,2016-03-12T19:00:00Z,31,0.516667
4702921684,2016-03-12T20:00:00Z,29,0.483333
4702921684,2016-03-12T21:00:00Z,22,0.366667
4702921684,2016-03-12T22:00:00Z,7,0.116667
4702921684,2016-03-12T23:00:00Z,0,0
4702921684,2016-03-13T00:00:00Z,0,0
4702921684,2016-03-13T01:00:00Z,0,0
4702921684,2016-03-13T02:00:00Z,0,0
4702921684,2016-03-13T03:00:00Z,0,0
4702921684,2016-03-13T04:00:00Z,0,0
4702921684,2016-03-13T05:00:00Z,0,0
4702921684,2016-03-13T06:00:00Z,0,0
4702921684,2016-03-13T07:00:00Z,0,0
4702921684,2016-03-13T08:00:00Z,0,0
4702921684,2016-03-13T09:00:00Z,0,0
4702921684,2016-03-13T10:00:00Z,0,0
4702921684,2016-03-13T11:00:00Z,0,0
4702921684,2016-03-13T12:00:00Z,27,0.45
4702921684,2016-03-13T13:00:00Z,94,1.566667
4702921684,2016-03-13T14:00:00Z,84,1.4
4702921684,2016-03-13T15:00:00Z,67,1.116667
4702921684,2016-03-13T16:00:00Z,23,0.383333
4702921684,2016-03-13T17:00:00Z,35,0.583333
4702921684,2016-03-13T18:00:00Z,8,0.133333
4702921684,2016-03-13T19:00:00Z,18,0.3
4702921684,2016-03-13T20:00:00Z,10,0.166667
4702921684,2016-03-13T21:00:00Z,7,0.116667
4702921684,2016-03-13T22:00:00Z,6,0.1
4702921684,2016-03-13T23:00:00Z,1,0.016667
4702921684,2016-03-14T00:00:00Z,1,0.016667
4702921684,2016-03-14T01:00:00Z,0,0
4702921684,2016-03-14T02:00:00Z,0,0
4702921684,2016-03-14T03:00:00Z,0,0
4702921684,2016-03-14T04:00:00Z,0,0
4702921684,2016-03-14T05:00:00Z,0,0
4702921684,2016-03-14T06:00:00Z,28,0.466667
4702921684,2016-03-14T07:00:00Z,10,0.166667
4702921684,2016-03-14T08:00:00Z,8,0.133333
4702921684,2016-03-14T09:00:00Z,15,0.25
4702921684,2016-03-14T10:00:00Z,13,0.216667
4702921684,2016-03-14T11:00:00Z,10,0.166667
4702921684,2016-03-14T12:00:00Z,18,0.3
4702921684,2016-03-14T13:00:00Z,15,0.25
4702921684,2016-03-14T14:00:00Z,10,0.166667
4702921684,2016-03-14T15:00:00Z,12,0.2
4702921684,2016-03-14T16:00:00Z,16,0.266667
4702921684,2016-03-14T17:00:00Z,18,0.3
4702921684,2016-03-14T18:00:00Z,35,0.583333
4702921684,2016-03-14T19:00:00Z,42,0.7
4702921684,2016-03-14T20:00:00Z,34,0.566667
4702921684,2016-03-14T21:00:00Z,4,0.066667
4702921684,2016-03-14T22:00:00Z,6,0.1
4702921684,2016-03-14T23:00:00Z,0,0
4702921684,2016-03-15T00:00:00Z,0,0
4702921684,2016-03-15T01:00:00Z,0,0
4702921684,2016-03-15T02:00:00Z,0,0
4702921684,2016-03-15T03:00:00Z,0,0
4702921684,2016-03-15T04:00:00Z,0,0
4702921684,2016-03-15T05:00:00Z,1,0.016667
4702921684,2016-03-15T06:00:00Z,28,0.466667
4702921684,2016-03-15T07:00:00Z,14,0.233333
4702921684,2016-03-15T08:00:00Z,12,0.2
4702921684,2016-03-15T09:00:00Z,27,0.45
4702921684,2016-03-15T10:00:00Z,11,0.183333
4702921684,2016-03-15T11:00:00Z,12,0.2
4702921684,2016-03-15T12:00:00Z,10,0.166667
4702921684,2016-03-15T13:00:00Z,9,0.15
4702921684,2016-03-15T14:00:00Z,2,0.033333
4702921684,2016-03-15T15:00:00Z,8,0.133333
4702921684,2016-03-15T16:00:00Z,12,0.2
4702921684,2016-03-15T17:00:00Z,18,0.3
4702921684,2016-03-15T18:00:00Z,27,0.45
4702921684,2016-03-15T19:00:00Z,34,0.566667
4702921684,2016-03-15T20:00:00Z,31,0.516667
4702921684,2016-03-15T21:00:00Z,38,0.633333
4702921684,2016-03-15T22:00:00Z,1,0.016667
4702921684,2016-03-15T23:00:00Z,0,0
4702921684,2016-03-16T00:00:00Z,0,0
4702921684,2016-03-16T01:00:00Z,0,0
4702921684,2016-03-16T02:00:00Z,0,0
4702921684,2016-03-16T03:00:00Z,0,0
4702921684,2016-03-16T04:00:00Z,0,0
4702921684,2016-03-16T05:00:00Z,0,0
4702921684,2016-03-16T06:00:00Z,17,0.283333
4702921684,2016-03-16T07:00:00Z,7,0.116667
4702921684,2016-03-16T08:00:00Z,9,0.15
4702921684,2016-03-16T09:00:00Z,12,0.2
4702921684,2016-03-16T10:00:00Z,12,0.2
4702921684,2016-03-16T11:00:00Z,25,0.416667
4702921684,2016-03-16T12:00:00Z,9,0.15
4702921684,2016-03-16T13:00:00Z,6,0.1
4702921684,2016-03-16T14:00:00Z,7,0.116667
4702921684,2016-03-16T15:00:00Z,7,0.116667
4702921684,2016-03-16T16:00:00Z,3,0.05
4702921684,2016-03-16T17:00:00Z,15,0.25
4702921684,2016-03-16T18:00:00Z,31,0.516667
4702921684,2016-03-16T19:00:00Z,26,0.433333
4702921684,2016-03-16T20:00:00Z,32,0.533333
4702921684,2016-03-16T21:00:00Z,10,0.166667
4702921684,2016-03-16T22:00:00Z,3,0.05
4702921684,2016-03-16T23:00:00Z,0,0
4702921684,2016-03-17T00:00:00Z,0,0
4702921684,2016-03-17T01:00:00Z,0,0
4702921684,2016-03-17T02:00:00Z,0,0
4702921684,2016-03-17T03:00:00Z,0,0
4702921684,2016-03-17T04:00:00Z,0,0
4702921684,2016-03-17T05:00:00Z,0,0
4702921684,2016-03-17T06:00:00Z,36,0.6
4702921684,2016-03-17T07:00:00Z,7,0.116667
4702921684,2016-03-17T08:00:00Z,6,0.1
4702921684,2016-03-17T09:00:00Z,27,0.45
4702921684,2016-03-17T10:00:00Z,5,0.083333
4702921684,2016-03-17T11:00:00Z,2,0.033333
4702921684,2016-03-17T12:00:00Z,10,0.166667
4702921684,2016-03-17T13:00:00Z,9,0.15
4702921684,2016-03-17T14:00:00Z,11,0.183333
4702921684,2016-03-17T15:00:00Z,10,0.166667
4702921684,2016-03-17T16:00:00Z,6,0.1
4702921684,2016-03-17T17:00:00Z,34,0.566667
4702921684,2016-03-17T18:00:00Z,23,0.383333
4702921684,2016-03-17T19:00:00Z,12,0.2
4702921684,2016-03-17T20:00:00Z,31,0.516667
4702921684,2016-03-17T21:00:00Z,26,0.433333
4702921684,2016-03-17T22:00:00Z,10,0.166667
4702921684,2016-03-17T23:00:00Z,0,0
4702921684,2016-03-18T00:00:00Z,0,0
4702921684,2016-03-18T01:00:00Z,0,0
4702921684,2016-03-18T02:00:00Z,0,0
4702921684,2016-03-18T03:00:00Z,0,0
4702921684,2016-03-18T04:00:00Z,0,0
4702921684,2016-03-18T05:00:00Z,0,0
4702921684,2016-03-18T06:00:00Z,34,0.566667
4702921684,2016-03-18T07:00:00Z,20,0.333333
4702921684,2016-03-18T08:00:00Z,7,0.116667
4702921684,2016-03-18T09:00:00Z,6,0.1
4702921684,2016-03-18T10:00:00Z,6,0.1
4702921684,2016-03-18T11:00:00Z,9,0.15
4702921684,2016-03-18T12:00:00Z,21,0.35
4702921684,2016-03-18T13:00:00Z,31,0.516667
4702921684,2016-03-18T14:00:00Z,5,0.083333
4702921684,2016-03-18T15:00:00Z,10,0.166667
4702921684,2016-03-18T16:00:00Z,7,0.116667
4702921684,2016-03-18T17:00:00Z,44,0.733333
4702921684,2016-03-18T18:00:00Z,10,0.166667
4702921684,2016-03-18T19:00:00Z,0,0
4702921684,2016-03-18T20:00:00Z,0,0
4702921684,2016-03-18T21:00:00Z,0,0
4702921684,2016-03-18T22:00:00Z,0,0
4702921684,2016-03-18T23:00:00Z,0,0
4702921684,2016-03-19T00:00:00Z,0,0
4702921684,2016-03-19T01:00:00Z,0,0
4702921684,2016-03-19T02:00:00Z,0,0
4702921684,2016-03-19T03:00:00Z,0,0
4702921684,2016-03-19T04:00:00Z,0,0
4702921684,2016-03-19T05:00:00Z,0,0
4702921684,2016-03-19T06:00:00Z,0,0
4702921684,2016-03-19T07:00:00Z,0,0
4702921684,2016-03-19T08:00:00Z,0,0
4702921684,2016-03-19T09:00:00Z,0,0
4702921684,2016-03-19T10:00:00Z,0,0
4702921684,2016-03-19T11:00:00Z,0,0
4702921684,2016-03-19T12:00:00Z,0,0
4702921684,2016-03-19T13:00:00Z,0,0
4702921684,2016-03-19T14:00:00Z,0,0
4702921684,2016-03-19T15:00:00Z,0,0
4702921684,2016-03-19T16:00:00Z,0,0
4702921684,2016-03-19T17:00:00Z,1,0.016667
4702921684,2016-03-19T18:00:00Z,0,0
4702921684,2016-03-19T19:00:00Z,0,0
4702921684,2016-03-19T20:00:00Z,0,0
4702921684,2016-03-19T21:00:00Z,0,0
4702921684,2016-03-19T22:00:00Z,0,0
4702921684,2016-03-19T23:00:00Z,0,0
4702921684,2016-03-20T00:00:00Z,0,0
4702921684,2016-03-20T01:00:00Z,0,0
4702921684,2016-03-20T02:00:00Z,0,0
4702921684,2016-03-20T03:00:00Z,0,0
4702921684,2016-03-20T04:00:00Z,0,0
4702921684,2016-03-20T05:00:00Z,0,0
4702921684,2016-03-20T06:00:00Z,0,0
4702921684,2016-03-20T07:00:00Z,0,0
4702921684,2016-03-20T08:00:00Z,0,0
4702921684,2016-03-20T09:00:00Z,0,0
4702921684,2016-03-20T10:00:00Z,0,0
4702921684,2016-03-20T11:00:00Z,0,0
4702921684,2016-03-20T12:00:00Z,0,0
4702921684,2016-03-20T13:00:00Z,0,0
4702921684,2016-03-20T14:00:00Z,0,0
4702921684,2016-03-20T15:00:00Z,0,0
4702921684,2016-03-20T16:00:00Z,0,0
4702921684,2016-03-20T17:00:00Z,0,0
4702921684,2016-03-20T18:00:00Z,0,0
4702921684,2016-03-20T19:00:00Z,0,0
4702921684,2016-03-20T20:00:00Z,0,0
4702921684,2016-03-20T21:00:00Z,0,0
4702921684,2016-03-20T22:00:00Z,0,0
4702921684,2016-03-20T23:00:00Z,0,0
4702921684,2016-03-21T00:00:00Z,0,0
4702921684,2016-03-21T01:00:00Z,0,0
4702921684,2016-03-21T02:00:00Z,0,0
4702921684,2016-03-21T03:00:00Z,0,0
4702921684,2016-03-21T04:00:00Z,0,0
4702921684,2016-03-21T05:00:00Z,0,0
4702921684,2016-03-21T06:00:00Z,6,0.1
4702921684,2016-03-21T07:00:00Z,6,0.1
4702921684,2016-03-21T08:00:00Z,0,0
4702921684,2016-03-21T09:00:00Z,0,0
4702921684,2016-03-21T10:00:00Z,0,0
4702921684,2016-03-21T11:00:00Z,0,0
4702921684,2016-03-21T12:00:00Z,0,0
4702921684,2016-03-21T13:00:00Z,4,0.066667
4702921684,2016-03-21T14:00:00Z,8,0.133333
4702921684,2016-03-21T15:00:00Z,3,0.05
4702921684,2016-03-21T16:00:00Z,6,0.1
4702921684,2016-03-21T17:00:00Z,14,0.233333
4702921684,2016-03-21T18:00:00Z,19,0.316667
4702921684,2016-03-21T19:00:00Z,0,0
4702921684,2016-03-21T20:00:00Z,24,0.4
4702921684,2016-03-21T21:00:00Z,13,0.216667
4702921684,2016-03-21T22:00:00Z,10,0.166667
4702921684,2016-03-21T23:00:00Z,0,0
4702921684,2016-03-22T00:00:00Z,0,0
4702921684,2016-03-22T01:00:00Z,1,0.016667
4702921684,2016-03-22T02:00:00Z,1,0.016667
4702921684,2016-03-22T03:00:00Z,1,0.016667
4702921684,2016-03-22T04:00:00Z,1,0.016667
4702921684,2016-03-22T05:00:00Z,0,0
4702921684,2016-03-22T06:00:00Z,24,0.4
4702921684,2016-03-22T07:00:00Z,9,0.15
4702921684,2016-03-22T08:00:00Z,5,0.083333
4702921684,2016-03-22T09:00:00Z,19,0.316667
4702921684,2016-03-22T10:00:00Z,12,0.2
4702921684,2016-03-22T11:00:00Z,5,0.083333
4702921684,2016-03-22T12:00:00Z,27,0.45
4702921684,2016-03-22T13:00:00Z,7,0.116667
4702921684,2016-03-22T14:00:00Z,10,0.166667
4702921684,2016-03-22T15:00:00Z,4,0.066667
